id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
1511,1,1,12,26,8,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,545,0,33,112,1,1,8,6.30078601837158,64
1512,1,1,14,26,12,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,786,0,38,113,6,1,6,6.66695690155029,36
1513,1,1,18,25,12,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,485,0,38,125,6,1,1,6.18414878845215,1
1514,1,1,14,34,11,11,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,722,1,45,121,1,1,14,6.58202505111694,196
1515,1,1,15,28,12,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,695,0,47,128,1,1,7,6.54391193389893,49
1516,1,1,15,34,12,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,549,0,41,,4,1,13,6.30809783935547,169
1517,1,1,15,32,15,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,793,0,36,103,1,1,11,6.67582321166992,121
1518,1,1,16,33,18,16,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1923,0,48,99,1,1,11,7.56164216995239,121
1520,1,1,15,33,12,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,793,0,40,101,1,1,12,6.67582321166992,144
1521,0,1,15,28,,,370732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,900,0,34,117,5,1,7,6.80239486694336,49
1523,0,1,14,32,8,8,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,654,0,41,109,1,1,12,6.48310804367065,144
1526,0,1,12,27,12,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,46,73,6,1,9,6.24027585983276,81
1528,0,1,14,29,,12,538123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,384,1,38,88,4,1,9,5.95064306259155,81
1529,0,1,16,27,16,16,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,500,0,27,116,1,1,5,6.21460819244385,25
1530,0,1,15,25,12,11,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,601,1,40,137,6,1,4,6.39859485626221,16
1531,0,1,12,27,12,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,438,0,40,105,1,1,9,6.08221912384033,81
1532,0,1,12,25,12,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,42,98,6,1,7,6.21460819244385,49
1535,0,1,18,33,,18,346581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1264,0,47,122,1,1,9,7.14203596115112,81
1536,0,1,14,26,12,14,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,747,0,43,104,1,1,6,6.61606502532959,36
1537,0,1,14,27,12,12,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,29,78,1,1,7,6.24027585983276,49
1539,0,1,12,33,,,346581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,700,0,43,104,1,,15,6.55108022689819,225
1541,0,1,16,29,14,12,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,672,0,38,93,1,1,7,6.51025819778442,49
1542,0,1,17,30,,,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,983,1,39,87,6,1,7,6.89060878753662,49
1543,0,1,13,29,12,12,538123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,35,101,1,1,10,5.39362812042236,100
1544,0,1,18,33,12,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1202,0,39,134,1,1,9,7.09174203872681,81
1545,0,1,12,30,12,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,667,0,39,85,1,1,12,6.50278997421265,144
1548,0,1,14,28,,,117131,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,838,0,41,,1,1,8,6.73101806640625,64
1551,0,1,15,25,12,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,444,1,36,104,1,1,4,6.0958251953125,16
1554,0,1,12,25,10,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,543,0,25,104,6,1,7,6.29710912704468,49
1555,0,1,14,30,12,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,505,0,41,,1,1,10,6.22455787658691,100
1556,0,1,12,31,,,484311,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,797,0,37,107,1,1,13,6.68085479736328,169
1557,0,1,9,24,10,8,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,357,0,18,,1,1,9,5.87773609161377,81
1558,0,1,12,27,12,8,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,30,93,1,1,9,6.21460819244385,81
1559,0,1,12,34,,8,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,0,47,,1,1,16,6.86901378631592,256
1560,0,1,11,28,6,5,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,350,0,31,94,6,1,11,5.85793304443359,121
1561,0,1,15,24,6,5,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,313,0,35,,6,1,3,5.74620294570923,9
1562,0,1,16,24,17,13,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,117,1,34,,1,1,2,4.76217412948608,4
1563,0,1,12,33,10,8,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,726,0,48,109,1,1,15,6.58755016326904,225
1564,0,1,13,33,,11,141996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,536,0,31,119,1,0,14,6.28413391113281,196
1565,0,1,13,26,12,12,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,532,0,29,98,1,1,7,6.27664279937744,49
1566,0,1,17,28,,,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,428,1,32,103,1,1,5,6.05912303924561,25
1569,0,1,16,34,15,13,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1094,0,50,,1,1,12,6.99759578704834,144
1570,0,1,12,33,,9,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1925,0,45,,1,1,15,7.56268119812012,225
1571,0,1,18,32,10,12,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,850,0,36,112,1,1,8,6.74523591995239,64
1574,0,1,12,24,11,11,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,365,0,34,,6,1,6,5.89989805221558,36
1575,0,1,16,26,12,8,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,474,0,29,104,6,1,4,6.16120719909668,16
1576,0,1,13,26,11,10,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,656,0,33,96,1,0,7,6.48616123199463,49
1577,0,1,12,25,11,10,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,440,0,22,,6,0,7,6.0867748260498,49
1578,0,1,14,25,10,11,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,38,102,1,1,5,6.13556480407715,25
1579,0,0,16,28,9,,358554,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,673,0,41,103,1,1,6,6.5117449760437,36
1580,0,0,12,24,12,12,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1150,0,16,,1,1,6,7.04751682281494,36
1582,0,0,12,31,,,139912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,37,95,4,0,13,6.68461179733276,169
1584,0,0,12,25,,12,88097,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,460,0,23,,6,1,7,6.13122701644897,49
1586,1,0,12,26,,,358554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,334,0,31,93,1,1,8,5.81114101409912,64
1587,1,0,13,26,6,8,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,702,0,35,122,1,1,7,6.55393409729004,49
1588,1,0,12,25,6,8,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,524,0,37,107,4,1,7,6.2614917755127,49
1591,0,1,7,33,,8,398168,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,667,0,37,,1,1,20,6.50278997421265,400
1594,0,1,18,26,12,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,641,0,48,,1,1,2,6.46302890777588,4
1595,0,1,12,24,12,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,40,,1,1,6,6.68461179733276,36
1597,1,1,12,32,,12,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,30,97,1,0,14,6.35784196853638,196
1599,1,1,18,32,12,12,87597,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,423,0,41,115,1,1,8,6.04737186431885,64
1600,1,1,18,29,,,118387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,874,0,42,120,1,1,5,6.77307987213135,25
1601,1,1,15,28,,12,90623,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,640,0,29,103,1,0,7,6.46146821975708,49
1604,0,0,16,29,12,14,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1101,0,41,106,1,1,7,7.00397396087646,49
1605,0,0,16,26,12,14,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,649,0,32,96,1,1,4,6.47543287277222,16
1606,0,0,12,26,8,8,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,450,0,39,114,1,1,8,6.10924816131592,64
1607,0,0,12,33,,9,358351,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,924,0,37,,4,1,15,6.82871198654175,225
1608,0,0,11,27,,9,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,698,0,33,86,1,1,10,6.54821920394897,100
1609,0,0,15,34,,,580891,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,505,1,27,78,1,1,13,6.22455787658691,169
1610,0,0,16,28,12,13,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,556,0,38,110,1,1,6,6.32076787948608,36
1611,0,0,17,25,12,13,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,375,1,37,132,6,1,2,5.92692613601685,4
1612,0,0,15,28,12,12,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,673,0,34,126,1,1,7,6.5117449760437,49
1613,0,0,13,30,8,8,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,308,0,36,102,1,1,11,5.73010015487671,121
1614,0,0,12,34,12,12,346581,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,585,0,41,87,1,1,16,6.37161207199097,256
1615,0,0,12,24,12,13,387287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,781,0,31,89,4,1,6,6.6605749130249,36
1620,0,1,12,27,,8,364640,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,656,0,40,106,1,1,9,6.48616123199463,81
1621,0,1,12,28,8,5,405155,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,423,0,43,100,1,1,10,6.04737186431885,100
1624,0,1,16,28,12,12,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1282,0,26,98,1,1,6,7.15617704391479,36
1627,0,1,12,25,11,12,354474,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,0,30,97,1,1,7,6.86901378631592,49
1628,0,1,12,30,4,16,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,38,111,1,1,12,6.68461179733276,144
1630,0,1,12,33,12,12,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,40,100,1,1,15,6.62007284164429,225
1631,0,1,18,29,12,12,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,647,0,39,110,4,1,5,6.47234582901001,25
1632,0,1,12,29,10,12,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,938,0,38,114,4,1,11,6.84375,121
1633,0,1,17,28,17,12,414980,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,537,1,43,135,4,1,5,6.28599786758423,25
1637,0,1,15,24,13,16,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,290,1,39,121,6,1,3,5.66988086700439,9
1638,0,1,12,29,6,8,529281,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,192,0,33,95,1,0,11,5.25749492645264,121
1639,0,1,18,30,,,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,818,0,35,116,1,1,6,6.70686197280884,36
1640,0,1,18,30,,13,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,813,0,45,98,1,1,6,6.70073080062866,36
1641,0,1,12,29,10,12,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,727,0,28,90,1,1,11,6.58892583847046,121
1643,0,1,12,24,10,12,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1125,0,33,116,1,1,6,7.02553796768188,36
1645,0,1,17,28,14,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,615,1,32,110,1,1,5,6.42162179946899,25
1646,0,1,12,26,14,,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,403,0,23,97,6,0,8,5.99893712997437,64
1647,0,1,11,26,8,9,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,705,0,24,89,1,1,9,6.55819797515869,81
1648,0,1,15,27,11,12,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,337,1,33,105,1,1,6,5.8200831413269,36
1649,0,1,17,28,11,12,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,833,0,44,117,1,0,5,6.72503423690796,25
1650,0,1,17,26,11,12,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,192,1,37,75,1,1,3,5.25749492645264,9
1653,0,1,12,26,12,12,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,730,0,23,87,1,0,8,6.59304523468018,64
1654,0,1,10,26,9,11,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,542,0,23,74,1,1,10,6.29526615142822,100
1655,0,1,12,28,11,11,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,823,0,45,91,1,1,10,6.71295595169067,100
1656,0,1,12,26,11,11,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,438,0,38,90,1,1,8,6.08221912384033,64
1657,0,1,14,24,11,11,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,735,0,27,,1,1,4,6.59987115859985,16
1658,0,1,16,24,14,12,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,427,0,31,112,6,1,2,6.05678415298462,4
1660,0,1,12,30,11,12,116442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,340,0,38,90,1,1,12,5.82894611358643,144
1665,0,1,13,34,14,11,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,481,0,29,130,1,1,15,6.17586708068848,225
1666,0,1,16,32,10,12,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,817,0,51,108,1,1,10,6.70563888549805,100
1667,0,1,12,28,12,12,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,34,86,1,1,10,6.21460819244385,100
1669,0,1,12,25,,,87052,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,543,0,30,101,1,0,7,6.29710912704468,49
1671,0,1,16,26,,11,373482,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,447,0,37,125,1,0,4,6.10255908966064,16
1675,0,1,15,25,,11,403411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,217,0,24,94,1,1,4,5.37989711761475,16
1677,0,1,8,26,3,6,91296,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,275,0,18,,1,0,12,5.61677122116089,144
1678,0,1,15,24,8,10,79842,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,352,1,22,109,5,0,3,5.86363077163696,9
1681,0,1,12,29,8,10,140950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,721,0,31,98,1,0,11,6.58063888549805,121
1682,0,1,12,27,3,8,91296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1008,0,36,,1,1,9,6.91572284698486,81
1684,0,1,17,29,8,12,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,654,1,36,114,1,0,6,6.48310804367065,36
1685,0,1,16,26,,16,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,803,0,27,125,1,1,4,6.68835401535034,16
1686,0,1,12,27,8,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,570,0,28,100,1,1,9,6.34563589096069,81
1688,0,1,16,25,12,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,29,104,1,1,3,6.39693021774292,9
1691,0,1,12,24,,,348558,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,645,0,35,,1,1,6,6.46925020217896,36
1692,0,1,13,26,14,10,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,450,0,35,112,1,1,7,6.10924816131592,49
1694,0,1,13,26,,2,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,445,0,27,100,6,0,7,6.09807395935059,49
1696,0,1,15,29,12,11,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,590,0,37,104,1,1,8,6.38012313842773,64
1697,0,1,14,25,8,12,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,721,0,35,97,1,1,5,6.58063888549805,25
1698,0,1,12,32,8,8,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,693,0,33,120,1,1,14,6.54102993011475,196
1699,0,1,13,26,8,8,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,529,0,38,134,6,1,7,6.27098798751831,49
1700,0,1,9,30,8,8,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,470,0,28,92,1,0,15,6.15273284912109,225
1701,0,1,16,26,16,13,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,481,0,34,129,1,1,4,6.17586708068848,16
1702,0,1,16,25,16,13,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,31,122,1,1,3,6.13556480407715,9
1703,0,1,17,33,6,9,391625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,554,1,45,,1,1,10,6.3171648979187,100
1704,0,1,14,32,12,12,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,865,0,42,118,4,0,12,6.76273012161255,144
1705,0,1,16,30,,12,476353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,713,0,42,101,1,1,8,6.56948089599609,64
1706,0,1,12,24,,12,354474,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,740,0,37,107,1,1,6,6.60664987564087,36
1707,0,1,14,28,,10,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,817,0,,92,4,1,8,6.70563888549805,64
1708,0,1,12,34,11,12,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,677,0,37,92,1,1,16,6.51767110824585,256
1710,0,1,16,29,12,12,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,797,1,43,121,1,1,7,6.68085479736328,49
1711,0,1,13,24,13,17,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,769,1,27,102,1,1,5,6.64509105682373,25
1713,0,1,16,25,12,16,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,33,118,1,1,3,6.13556480407715,9
1714,0,1,14,24,12,12,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,519,0,28,,1,1,4,6.25190401077271,16
1715,0,1,12,25,12,,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,393,0,38,100,1,1,7,5.97381019592285,49
1716,0,1,13,32,9,7,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,800,0,37,92,1,1,13,6.68461179733276,169
1717,1,0,17,27,14,12,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,673,0,38,108,1,1,4,6.5117449760437,16
1718,1,0,16,33,,,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481,1,41,121,1,1,11,6.17586708068848,121
1719,1,0,12,32,8,12,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,911,0,42,119,1,1,14,6.81454277038574,196
1720,1,0,12,25,8,8,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,481,0,33,,1,0,7,6.17586708068848,49
1721,1,0,11,33,8,8,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,32,,1,0,16,6.21460819244385,256
1724,1,0,16,24,12,12,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,385,0,39,106,1,1,2,5.95324277877808,4
1725,1,0,12,24,12,11,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,436,0,24,98,1,0,6,6.07764196395874,36
1729,1,0,12,25,7,8,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,526,0,29,109,1,0,7,6.26530122756958,49
1730,1,0,14,29,12,8,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,913,0,37,,6,0,9,6.81673622131348,81
1731,1,0,16,25,12,15,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,542,0,28,120,6,0,3,6.29526615142822,9
1732,1,0,13,28,4,16,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,769,0,36,127,1,1,9,6.64509105682373,81
1735,1,0,12,24,8,8,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,226,0,26,,6,0,6,5.42053508758545,36
1736,1,0,18,27,12,12,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,711,0,24,101,1,1,3,6.56667184829712,9
1740,0,0,18,34,8,8,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,346,0,43,108,1,0,10,5.84643888473511,100
1741,0,0,12,32,8,8,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,787,0,41,91,1,1,14,6.66822814941406,196
1742,0,0,14,26,10,12,364640,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,455,0,38,118,1,1,6,6.12029695510864,36
1743,0,0,16,24,10,12,354474,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,460,0,25,110,6,1,2,6.13122701644897,4
1744,0,0,13,26,,14,364640,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,277,0,37,119,1,1,7,5.62401819229126,49
1745,0,0,17,34,8,12,391625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,808,0,43,103,1,1,11,6.69456195831299,121
1746,0,0,14,27,12,14,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,624,0,33,103,1,1,7,6.43615102767944,49
1747,0,0,12,26,8,12,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,697,0,40,104,1,1,8,6.5467848777771,64
1748,0,0,14,26,8,12,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,378,0,32,108,1,1,6,5.93489408493042,36
1750,0,0,12,24,8,12,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,473,0,33,118,1,0,6,6.15909481048584,36
1751,0,0,12,24,8,12,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,425,0,21,98,1,0,6,6.05208921432495,36
1753,0,0,16,24,8,12,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,649,0,25,120,1,1,2,6.47543287277222,4
1755,0,0,15,25,12,15,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,491,0,25,144,1,1,4,6.19644403457642,16
1756,0,0,18,26,12,16,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,924,0,25,,4,1,2,6.82871198654175,4
1758,0,0,12,24,12,10,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,0,38,,1,0,6,5.85793304443359,36
1759,0,0,13,25,13,12,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,600,0,27,,1,0,6,6.39693021774292,36
1762,0,0,9,31,3,7,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,429,0,30,,1,0,16,6.06145715713501,256
1765,0,0,12,26,2,7,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,20,100,1,0,8,6.21460819244385,64
1766,0,0,9,24,2,7,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,12,,6,0,9,6.21460819244385,81
1767,0,0,8,34,8,8,361010,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,0,39,,1,0,20,5.85793304443359,400
1768,0,0,14,27,8,10,414980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,370,0,32,86,1,1,7,5.91350317001343,49
1771,0,0,16,24,8,12,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380,0,21,,1,1,2,5.9401707649231,4
1772,0,0,14,25,9,12,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250,0,30,,1,1,5,5.52146100997925,25
1774,0,0,18,30,6,8,454179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,506,0,40,122,1,1,6,6.22653722763062,36
1776,0,0,12,27,12,13,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,619,1,35,98,1,1,9,6.42810487747192,81
1777,0,0,16,24,12,13,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,381,1,28,,1,1,2,5.94280004501343,4
1779,0,0,12,30,,13,476353,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,361,0,37,101,1,1,12,5.88887786865234,144
1780,0,0,12,28,,8,364640,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,588,0,33,117,1,1,10,6.37672710418701,100
1781,0,0,12,24,,8,354474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,350,0,35,119,1,1,6,5.85793304443359,36
1784,0,0,12,32,8,12,336056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,484,0,37,105,1,1,14,6.18208503723145,196
1785,0,0,11,34,6,9,336056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,835,0,37,104,1,0,17,6.7274317741394,289
